learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
31000.0,3.003186768,-7.769265646735827E-13,31000.0,93.18064516129031,11.460849507303553,-92.35668789808899,-92.5318761384333,31000.0,-1.0,42.0,788.0,429238.26190476195,1203699.6661774726,-189.26190476190473,314.5184518627437,53.92857142857143,89.86450311363564,27.452380952380953,44.93963559989484,27.452380952380953,44.93963559989484,6.238095238095238,4.888061732722245,0.0,0.0,0.0,0.0,1.0,0.0
32000.0,3.06835919,-7.937867168544067E-13,32000.0,92.99374999999999,12.003120710023328,-94.11255411255401,-93.60967184801369,32000.0,-1.0,42.0,813.0,430107.85714285716,1204222.644873013,-190.26190476190473,314.9049457452518,54.214285714285715,89.97493843864706,27.595238095238095,44.994882919797874,27.595238095238095,44.994882919797874,6.261904761904762,4.869314189250403,0.0,0.0,0.0,0.0,1.0,0.0
33000.0,3.139349099,-8.121518570826285E-13,33000.0,92.86666666666666,12.25551710294508,-93.10910582444635,-92.00652528548127,33000.0,-1.0,42.0,838.0,431214.09523809527,1204845.2145859338,-192.42857142857136,315.6652396986513,54.833333333333336,90.19218414752363,27.904761904761905,45.10357160905495,27.904761904761905,45.10357160905495,6.357142857142857,4.863108654345709,0.0,0.0,0.0,0.0,1.0,0.0
34000.0,3.208032819,-8.299203845672308E-13,34000.0,92.76176470588236,12.06107006293626,-92.11553473848542,-91.21989121989145,34000.0,-1.0,42.0,861.0,432277.9285714286,1205501.5168116302,-193.92857142857144,318.2040603792036,55.261904761904766,90.91756102976181,28.119047619047624,45.46625786172529,28.119047619047624,45.46625786172529,6.357142857142857,4.863108654345709,0.0,0.0,0.0,0.0,1.0,0.0
35000.0,3.268896278,-8.456658049383096E-13,35000.0,92.64,12.042615625888784,-92.38237490664663,-91.23979213066097,35000.0,-1.0,42.0,887.0,433190.97619047615,1206280.0628309692,-195.42857142857142,319.7489978135779,55.69047619047618,91.35897785064178,28.33333333333333,45.68698734878598,28.33333333333333,45.68698734878598,6.38095238095238,4.873784431076528,0.0,0.0,0.0,0.0,1.0,0.0
36000.0,3.335833034,-8.629823915867341E-13,36000.0,92.49722222222222,11.833879782054959,-91.69623846699821,-90.6139731827808,36000.0,-1.0,42.0,912.0,434405.38095238095,1207338.4498547844,-197.99999999999994,321.6817090715907,56.42857142857143,91.90905973474021,28.714285714285715,45.954529867370105,28.714285714285715,45.954529867370105,6.452380952380952,4.844923825585486,0.0,0.0,0.0,0.0,1.0,0.0
37000.0,3.405917218,-8.811132201097076E-13,37000.0,92.35405405405406,11.81017557554119,-90.76196898179346,-88.85180240320435,37000.0,-1.0,42.0,934.0,435278.8333333334,1207688.7291774887,-199.92857142857144,323.9467279945843,56.976190476190474,92.55835024333413,28.976190476190478,46.28674576932421,28.976190476190478,46.28674576932421,6.476190476190476,4.88021438572516,0.0,0.0,0.0,0.0,1.0,0.0
38000.0,3.46694448,-8.969010164340336E-13,38000.0,92.22105263157894,11.618966521946279,-91.57485418016866,-89.6087235407312,38000.0,-1.0,42.0,957.0,435918.3095238095,1207892.0565145104,-201.26190476190473,323.89625405584013,57.357142857142854,92.54394379483212,29.166666666666664,46.27959391576518,29.166666666666664,46.27959391576518,6.523809523809525,4.850135000575708,0.0,0.0,0.0,0.0,1.0,0.0
39000.0,3.528934825,-9.129379630192285E-13,39000.0,92.12307692307692,12.021863412885494,-90.21671826625393,-88.23529411764707,39000.0,-1.0,42.0,977.0,436585.23809523805,1207983.6229041456,-202.76190476190473,324.5631066844684,57.785714285714285,92.73448478850543,29.38095238095238,46.3749051046047,29.38095238095238,46.3749051046047,6.571428571428572,4.829497055786108,0.0,0.0,0.0,0.0,1.0,0.0
40000.0,3.687835808,-9.54045760962698E-13,40000.0,92.05499999999999,12.206898670296395,-89.95815899581594,-88.15867377146265,40000.0,-1.0,42.0,1000.0,486043.47619047627,1297429.4847442082,-218.92857142857142,358.0631088166866,62.4047619047619,102.30586839706956,31.690476190476197,51.1604306391409,31.690476190476197,51.1604306391409,6.761904761904762,5.341094817017108,0.0,0.0,0.0,0.0,1.0,0.0
41000.0,3.973445332,-1.0279331490811373E-12,41000.0,92.15365853658537,12.539971269489739,-88.6803519061581,-87.03488372092997,41000.0,-1.0,42.0,1026.0,580554.619047619,1467281.3379740855,-242.09523809523807,389.9156762826003,69.02380952380953,111.40663554595906,35.00000000000001,55.71092637062473,35.00000000000001,55.71092637062473,7.142857142857143,5.676530323681838,0.0,0.0,0.0,0.0,1.0,0.0
42000.0,4.211030656,-1.089396642314063E-12,42000.0,92.21666666666667,12.625255398253207,-87.3352435530085,-85.94994311717873,42000.0,-1.0,42.0,1053.0,666383.5,1774678.2759587755,-266.5952380952381,424.6027733055007,76.02380952380952,121.31725956375867,38.5,60.666320467161924,38.5,60.666320467161924,7.595238095238095,5.665727188638219,0.0,0.0,0.0,0.0,1.0,0.0
43000.0,4.419404915,-1.1433032121405832E-12,43000.0,92.26744186046511,12.425857286849434,-86.27450980392173,-85.03060656649991,43000.0,-1.0,42.0,1082.0,753415.4047619046,1997884.0047622952,-286.2619047619048,454.99354375069976,81.64285714285714,130.00034173099016,41.3095238095238,65.00787498083452,41.3095238095238,65.00787498083452,7.690476190476191,5.654646676495768,0.0,0.0,0.0,0.0,1.0,0.0
44000.0,4.630270653,-1.1978543293662368E-12,44000.0,92.24772727272727,13.005568909519857,-83.28855454056936,-82.01707577374579,44000.0,-1.0,42.0,1112.0,831786.2380952381,2151757.1354536046,-310.26190476190476,478.1785083318046,88.5,136.62468619560954,44.738095238095234,68.32028571504827,44.738095238095234,68.32028571504827,7.8571428571428585,5.710800330787136,0.0,0.0,0.0,0.0,1.0,0.0
45000.0,4.778684896,-1.2362492001718943E-12,45000.0,92.24666666666667,13.031629167597917,-83.14960629921262,-82.19321148825061,45000.0,-1.0,42.0,1139.0,907905.5952380951,2402744.853134006,-323.4285714285714,500.2500420086107,92.26190476190476,142.93083087911995,46.61904761904761,71.47332860242254,46.61904761904761,71.47332860242254,8.04761904761905,5.695322774862918,0.0,0.0,0.0,0.0,1.0,0.0
46000.0,4.914041442,-1.271266035425166E-12,46000.0,92.16304347826086,13.142641791140974,-84.587813620072,-83.55397148676192,46000.0,-1.0,42.0,1162.0,975696.1666666666,2629135.048615316,-337.33333333333326,529.3153270472664,96.23809523809523,151.23295058493323,48.61904761904761,75.61647529246662,48.61904761904761,75.61647529246662,8.095238095238097,5.733128051858005,0.0,0.0,0.0,0.0,1.0,0.0
