fold,rows,positive_rows,prevalence,mean_constrained_threshold,min_constrained_threshold,max_constrained_threshold,constrained_positive_rate,constrained_precision,constrained_recall,constrained_f1,fallback_rows,calibrated_score_q90
55,2189,116,0.05299223389675651,0.7999999999999999,0.8,0.8,0.0,,0.0,,0,0.094927536231884
56,1924,148,0.07692307692307693,0.75,0.75,0.75,0.002598752598752599,0.8,0.02702702702702703,0.05228758169934641,0,0.0765472312703583
57,1906,227,0.11909758656873033,0.99,0.99,0.99,0.0036726128016789086,0.8571428571428571,0.02643171806167401,0.05128205128205128,0,0.325
58,1984,207,0.10433467741935484,0.8000000000000002,0.8,0.8,0.007056451612903226,1.0,0.06763285024154589,0.12669683257918551,0,0.1602209944751381
59,1280,117,0.09140625,0.7599999999999999,0.76,0.76,0.00078125,1.0,0.008547008547008548,0.016949152542372885,0,0.183609958506224
60,1954,193,0.09877175025588536,0.8000000000000002,0.8,0.8,0.0015353121801432957,1.0,0.015544041450777202,0.030612244897959183,0,0.325
61,1237,159,0.12853678253839934,0.8100000000000003,0.81,0.81,0.028294260307194827,0.9714285714285714,0.2138364779874214,0.35051546391752575,0,0.3584905660377358
62,1985,215,0.10831234256926953,0.7599999999999998,0.76,0.76,0.02871536523929471,0.9298245614035088,0.24651162790697675,0.3897058823529412,0,0.2364217252396166
63,1488,153,0.1028225806451613,0.79,0.79,0.79,0.0013440860215053765,1.0,0.013071895424836602,0.02580645161290323,0,0.1428571428571428
64,1669,117,0.0701018573996405,0.7999999999999999,0.8,0.8,0.0011983223487118035,1.0,0.017094017094017096,0.033613445378151266,0,0.0970760233918128
65,1572,160,0.10178117048346055,0.75,0.75,0.75,0.018447837150127225,0.5517241379310345,0.1,0.16931216931216933,0,0.2890295358649789
66,1999,131,0.0655327663831916,0.75,0.75,0.75,0.004502251125562781,1.0,0.06870229007633588,0.1285714285714286,0,0.1857835218093699
67,1695,169,0.09970501474926254,0.75,0.75,0.75,0.0017699115044247787,1.0,0.01775147928994083,0.03488372093023256,0,0.1645021645021645
68,1430,106,0.07412587412587412,0.75,0.75,0.75,0.0013986013986013986,1.0,0.018867924528301886,0.037037037037037035,0,0.1003460207612456
69,1312,71,0.054115853658536585,0.7999999999999999,0.8,0.8,0.0,,0.0,,0,0.0473933649289099
70,1725,118,0.06840579710144927,0.8499999999999999,0.85,0.85,0.0011594202898550724,1.0,0.01694915254237288,0.03333333333333333,0,0.1164383561643835
71,877,18,0.020524515393386546,0.75,0.75,0.75,0.004561003420752566,1.0,0.2222222222222222,0.3636363636363636,0,0.0124481327800829
72,1205,113,0.0937759336099585,0.93,0.93,0.93,0.0,,0.0,,0,0.0953912111468381
73,1346,125,0.09286775631500743,0.7599999999999999,0.76,0.76,0.0,,0.0,,0,0.0400987045033929
74,1851,121,0.06537007023230686,0.7699999999999999,0.77,0.77,0.0005402485143165856,1.0,0.008264462809917356,0.01639344262295082,0,0.1100746268656716
