threshold,net_benefit_model,net_benefit_all,net_benefit_none,protocol,score_type
0.36000000000000004,0.008721544071664675,-0.45779527974725703,0.0,ml_racewise,calibrated_proba
0.37,0.00836134305909907,-0.4809348873622928,0.0,ml_racewise,calibrated_proba
0.38,0.007686142962049505,-0.5048209339326523,0.0,ml_racewise,calibrated_proba
0.39,0.007204625723068794,-0.5294901295708925,0.0,ml_racewise,calibrated_proba
0.4,0.006849185271815195,-0.5549816317304074,0.0,ml_racewise,calibrated_proba
0.41000000000000003,0.0065874139716496855,-0.5813372526071939,0.0,ml_racewise,calibrated_proba
0.42000000000000004,0.006259765129982824,-0.6086016879969732,0.0,ml_racewise,calibrated_proba
0.43,0.006202167374596291,-0.636822770242534,0.0,ml_racewise,calibrated_proba
0.44,0.005886973360111288,-0.6660517482825793,0.0,ml_racewise,calibrated_proba
0.45,0.005494606912631911,-0.6963435982513534,0.0,ml_racewise,calibrated_proba
0.46,0.005246229263317034,-0.7277573685893415,0.0,ml_racewise,calibrated_proba
0.47000000000000003,0.005140030313352908,-0.7603565642231027,0.0,ml_racewise,calibrated_proba
0.48000000000000004,0.005032245731025059,-0.794209575073547,0.0,ml_racewise,calibrated_proba
0.49,0.0044609678451373895,-0.8293901549769498,0.0,ml_racewise,calibrated_proba
0.5,0.004206969925850125,-0.8659779580764888,0.0,ml_racewise,calibrated_proba
