learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
46000.0,4.645535256,-1.2018032930791378E-12,46000.0,92.35,12.531478865669932,-80.18433179723523,-79.17515274949095,46000.0,-1.0,42.0,1129.0,1636875.8095238095,7861604.465626072,-461.76190476190476,1436.8241539050853,131.78571428571428,410.52230477499035,66.38095238095238,205.2650817228313,66.38095238095238,205.2650817228313,7.690476190476192,5.024273252812936,0.0,0.0,0.0,0.0,1.0,0.0
47000.0,4.757066817,-1.230656587673972E-12,47000.0,92.27234042553192,12.32732174102049,-80.96661684105617,-79.98017839444984,47000.0,-1.0,42.0,1150.0,1700595.642857143,7877636.205007098,-475.92857142857144,1443.9390128472528,135.83333333333331,412.55515029207953,68.40476190476191,206.28160476536942,68.40476190476191,206.28160476536942,7.833333333333333,5.060206621958294,0.0,0.0,0.0,0.0,1.0,0.0
48000.0,4.90280671,-1.2683596022220121E-12,48000.0,92.07708333333333,12.112864060655207,-82.92448292448307,-81.70090778786435,48000.0,-1.0,42.0,1178.0,1783816.1666666667,8149849.848069567,-494.92857142857144,1488.0820589892596,141.2619047619048,425.16745966414106,71.11904761904762,212.58779562301157,71.11904761904762,212.58779562301157,7.976190476190476,5.210159377919425,0.0,0.0,0.0,0.0,1.0,0.0
49000.0,4.997168767,-1.2927711338529156E-12,49000.0,92.08163265306123,12.06396100783205,-83.01886792452834,-82.41654913023008,49000.0,-1.0,42.0,1203.0,1849444.6666666667,8558271.852710404,-505.0952380952382,1537.3512509369027,144.16666666666666,439.24435760867425,72.57142857142854,219.6261949431954,72.57142857142854,219.6261949431954,7.976190476190476,5.210159377919425,0.0,0.0,0.0,0.0,1.0,0.0
50000.0,5.073114436,-1.3124183327373532E-12,50000.0,92.082,11.899098667472815,-83.54195642095527,-84.39683278993961,50000.0,-1.0,42.0,1227.0,1913672.0238095238,8966885.676287053,-513.5952380952382,1583.9663715869206,146.59523809523813,452.56294856715306,73.78571428571428,226.28543767360702,73.78571428571428,226.28543767360702,7.976190476190476,5.210159377919425,0.0,0.0,0.0,0.0,1.0,0.0
51000.0,5.138906674,-1.3294388317606515E-12,51000.0,92.07843137254902,11.862116828637813,-83.55293048614284,-86.08935974205414,51000.0,-1.0,42.0,1247.0,1962777.4523809524,9278893.041046511,-519.2619047619048,1609.5438538721917,148.2142857142857,459.8707949887921,74.59523809523809,229.9393408370479,74.59523809523809,229.9393408370479,8.023809523809524,5.205475987411415,0.0,0.0,0.0,0.0,1.0,0.0
52000.0,5.296996168,-1.3703366969194676E-12,52000.0,91.90769230769232,12.284509260579421,-81.53580672993954,-81.61415623651244,52000.0,-1.0,42.0,1271.0,2051679.476190476,9774413.314735748,-541.5952380952382,1690.32262845572,154.59523809523807,482.9504372653781,77.78571428571429,241.4791346552898,77.78571428571429,241.4791346552898,8.142857142857142,5.252508940898247,0.0,0.0,0.0,0.0,1.0,0.0
53000.0,5.422942243,-1.4029190365949437E-12,53000.0,91.71509433962264,12.48913559591902,-81.44628099173548,-80.77398106216565,53000.0,-1.0,42.0,1296.0,2121317.0,1.0203846872140046E7,-557.5952380952382,1764.2640704329592,159.1666666666666,504.0765484196489,80.07142857142857,252.04213670725414,80.07142857142857,252.04213670725414,8.19047619047619,5.250960865557312,0.0,0.0,0.0,0.0,1.0,0.0
54000.0,5.534553396,-1.4317929216970999E-12,54000.0,91.66666666666666,12.49737735194893,-80.65034122842239,-79.85611510791372,54000.0,-1.0,42.0,1320.0,2192951.023809524,1.065463444775082E7,-570.5952380952381,1833.9196734746204,162.88095238095235,523.9781322182953,81.92857142857142,261.9928683498887,81.92857142857142,261.9928683498887,8.238095238095237,5.262891368029944,0.0,0.0,0.0,0.0,1.0,0.0
55000.0,5.616526531,-1.452999430346406E-12,55000.0,91.58,12.435768625573468,-80.26469443363182,-79.56572314850727,55000.0,-1.0,42.0,1336.0,2245872.1666666674,1.0988820024128309E7,-583.0,1899.5358354724194,166.4285714285714,542.7245244206913,83.7142857142857,271.36226221034565,83.7142857142857,271.36226221034565,8.238095238095237,5.262891368029944,0.0,0.0,0.0,0.0,1.0,0.0
